"ID příspěvku","ID stránky","Název stránky",Název,Popis,"Délka (v sekundách)","Čas zveřejnění","Typ titulků","Přímý odkaz","Je crosspost","Je sdílený","Typ příspěvku",Jazyky,"Vlastní štítky","Stav financovaného obsahu","Komentář s daty",Datum,Zhlédnutí,Dosah,IMPRESSION:UNIQUE_USERS,"Reakce, komentáře a sdílení",Reakce,Komentáře,Sdílení,"Celkem kliknutí","Jiná kliknutí","Spotřeba cílení na shodující se okruh uživatelů (Photo Click)","Kliknutí na odkaz","Negativní ohlasy od uživatelů: Skrýt vše","Zhlédnutí s","Průměrné zhlédnutí s","Odhadované výdělky (USD)","CPM reklamy v (USD)","Zobrazení reklamy"
1442464541010558,100057410770738,"Prague International Chess Festival","🚗 Safe travels on your next journey, friends! The arrivals and departures of our players were covered brilliantly, as always, by AutoTechnologi. And as a bonus, they were the first to introduce Gukesh’s geeky look. Thank you for being our transportation partner! 🤝

🇨🇿 🚗 Šťastnou cestu za dalším dobrodružstvím, přátelé! Příjezdy a odjezdy našich hráčů jako vždy skvěle zajišťovala společnost Autotechnologi. A navíc byla první, kdo představil Gukeshův „geekovský“ look. Děkujeme, že jste naším dopravním partnerem! 🤝",,0,"03/07/2026 04:09",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid02tL3Bneqe4GLJJBpn13yrUBnKzLk4WomgfN3Y8db9bDL2MNz9UhUPcumEb3cphbhHl,0,0,Fotky,,,,,Dlouhodobě,1422,825,,6,6,0,0,101,17,84,,,,,,,
1442648184325527,100057410770738,"Prague International Chess Festival","Proč stojí za to přijít na Pražský šachový festival osobně? A v čem jsou šachy divácky atraktivní? To prozradil Matěj König. 🔥💯♟️

INTERVIEW, only in Czech language: Why is it worth coming to see the Prague International Chess Festival in person? And what makes chess attractive for spectators? Matěj König shares his thoughts. 🔥💯♟️","Proč stojí za to přijít na Pražský šachový festival osobně? A v čem jsou šachy divácky atraktivní? To prozradil Matěj König. 🔥💯♟️

INTERVIEW, only in Czech language: Why is it worth coming to see the Prague International Chess Festival in person? And what makes chess attractive for spectators? Matěj König shares his thoughts. 🔥💯♟️",155,"03/07/2026 08:53",N/A,https://www.facebook.com/reel/907630832007539/,0,0,Videa,,,,,Dlouhodobě,660,612,,7,7,0,0,14,14,,,,6728.025,11.461,0,0,0
1442812550975757,100057410770738,"Prague International Chess Festival","🏆 Prague International Chess Festival has its first ever two-time Masters champion! After winning in 2024, Uzbek grandmaster Nodirbek Abdusattorov adds another triumph! Let's hear the winner! 💬

🇨🇿 🏆 Pražský šachový festival má svého prvního dvojnásobného vítěze turnaje Masters! Po triumfu v roce 2024 přidává uzbecký velmistr Nodirbek Abdusattorov další vítězství. Pojďme si poslechnout, co měl po svém prvenství na srdci! 💬","🏆 @[100057410770738:2048:Prague International Chess Festival] has its first ever two-time Masters champion! After winning in 2024, Uzbek grandmaster Nodirbek Abdusattorov adds another triumph! Let's hear the winner! 💬

🇨🇿 🏆 Pražský šachový festival má svého prvního dvojnásobného vítěze turnaje Masters! Po triumfu v roce 2024 přidává uzbecký velmistr Nodirbek Abdusattorov další vítězství. Pojďme si poslechnout, co měl po svém prvenství na srdci! 💬",122,"03/07/2026 14:21",N/A,https://www.facebook.com/reel/1559180908476121/,0,0,Videa,,,,,Dlouhodobě,650,645,,24,24,0,0,14,14,,,,6292.757,10.629,0,0,0
1443060770950935,100057410770738,"Prague International Chess Festival","🔎 6 Brilliant Moves in One Game. And it happens to be our beloved David Navara. Last year we hung out with GothamChess in Prague, and now Levy is spreading some love for the Czech legend. Take a peek and check the full video 🤝 https://www.youtube.com/watch?v=jTeJonyDjoA

🇨🇿 🔎 6 brilantních tahů v jedné partii. A jejich autorem není nikdo jiný než náš David Navara. Loni jsme se s GothamChess potkali v Praze a teď Levy šíří trochu lásky k české legendě. Mrkněte na ukázku a celé video najdete zde 🤝 https://www.youtube.com/watch?v=jTeJonyDjoA","🔎 6 Brilliant Moves in One Game. And it happens to be our beloved David Navara. Last year we hung out with @[61551712813287:2048:GothamChess] in Prague, and now Levy is spreading some love for the Czech legend. Take a peek and check the full video 🤝 https://www.youtube.com/watch?v=jTeJonyDjoA

🇨🇿 🔎 6 brilantních tahů v jedné partii. A jejich autorem není nikdo jiný než náš David Navara. Loni jsme se s GothamChess potkali v Praze a teď Levy šíří trochu lásky k české legendě. Mrkněte na ukázku a celé video najdete zde 🤝 https://www.youtube.com/watch?v=jTeJonyDjoA",55,"03/07/2026 22:43",mixed,https://www.facebook.com/reel/934060109006459/,1,0,Videa,,,,,Dlouhodobě,949,835,,19,19,0,0,50,33,,17,,8430.718,10.499,0,0,0
1443111344279211,100057410770738,"Prague International Chess Festival","💐 Happy International Women’s Day to our brilliant players and friends! We will always strive to do more for women behind every kind of chessboard. You are our heroines, and we can’t wait to see your next moves in the world! Thank you FIDE Commission for Women's Chess  and European Chess Union for helping move the pieces in this endeavor.

🇨🇿 💐 Krásný Mezinárodní den žen našim skvělým hráčkám a přítelkyním festivalu! Budeme se vždy snažit dělat ještě více pro ženy v našem sportu. U každé partie, u každé šachovnice. Jste naše hrdinky a už se nemůžeme dočkat vašich dalších tahů ve světě! Děkujeme FIDE Commission for Women's Chess a European Chess Union za pomoc při každém tahu s cílem být ještě lepší.

📸 Petr Vrabec",,0,"03/08/2026 00:09",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid02wdhfB6m1WEkNx9jeGdWVFeYpUkHh2pV4y85Tgd8tFtDLnNJDVt4xvST1DYK2kGHRl,0,0,Fotky,,,,,Dlouhodobě,2496,1466,,42,36,2,4,260,75,185,,,,,,,
1443218177601861,100057410770738,"Prague International Chess Festival","One more look back at Prague International Chess Festival 2026 – here’s what the final day looked like.♟️

Pojďme se ještě jednou ohlédnout za Prague International Chess Festival 2026 a jeho napínavým závěrečným dnem.♟️","One more look back at Prague International Chess Festival 2026 – here’s what the final day looked like.♟️

Pojďme se ještě jednou ohlédnout za Prague International Chess Festival 2026 a jeho napínavým závěrečným dnem.♟️",211,"03/08/2026 04:31",N/A,https://www.facebook.com/reel/927646256578431/,0,0,Videa,,,,,Dlouhodobě,801,656,,21,18,0,3,14,14,,,,10405.246,14.801,0,0,0
1444771077446571,100057410770738,"Prague International Chess Festival","🚶‍♀️‍➡️ The Prague International Chess Festival's home . Our dear commentator and interviewer Keti Tsatsalashvili took us along as she explored the City of a Hundred Spires. Now we invite you to join the journey! 😎

🇨🇿 🚶‍♀️‍➡️ Domov našeho festivalu. Naše milá komentátorka a moderátorka Keti Tsatsalashvili nás vzala s sebou při objevování stověžatého města. Teď zveme na procházku i vás! 😎","🚶‍♀️‍➡️ The @[100057410770738:2048:Prague International Chess Festival]'s home . Our dear commentator and interviewer Keti Tsatsalashvili took us along as she explored the City of a Hundred Spires. Now we invite you to join the journey! 😎

🇨🇿 🚶‍♀️‍➡️ Domov našeho festivalu. Naše milá komentátorka a moderátorka Keti Tsatsalashvili nás vzala s sebou při objevování stověžatého města. Teď zveme na procházku i vás! 😎",586,"03/10/2026 05:14",mixed,https://www.facebook.com/reel/1555819368846799/,0,0,Videa,,,,,Dlouhodobě,423,374,,7,7,0,0,13,13,,,,9657.711,26.243,0,0,0
1444999930757019,100057410770738,"Prague International Chess Festival","🙏 “Thank you for your support, I hope you liked my games.” Ever-humble David Navara remains a local hero. In his final interview, he praised Challengers winner Václav Finěk and also expressed his appreciation for the love from the fans. 👏

🇨🇿 🙏 „Děkuji za vaši podporu, doufám, že se vám mé partie líbily.“ Vždy skromný David Navara zůstává naším hrdinou. Ve svém závěrečném rozhovoru vyzdvihl vítěze turnaje Challengers Václava Fiňka a také poděkoval fanouškům za jejich podporu. 👏","🙏 “Thank you for your support, I hope you liked my games.” Ever-humble David Navara remains a local hero. In his final interview, he praised Challengers winner Václav Finěk and also expressed his appreciation for the love from the fans. 👏

🇨🇿 🙏 „Děkuji za vaši podporu, doufám, že se vám mé partie líbily.“ Vždy skromný David Navara zůstává naším hrdinou. Ve svém závěrečném rozhovoru vyzdvihl vítěze turnaje Challengers Václava Fiňka a také poděkoval fanouškům za jejich podporu. 👏",96,"03/10/2026 11:48",mixed,https://www.facebook.com/reel/4324038481140830/,1,0,Videa,,,,,Dlouhodobě,1007,942,,28,26,2,0,51,51,,,,11212.136,12.307,0,0,0
1445674780689534,100057410770738,"Prague International Chess Festival","👱‍♀️ 🫶 “She helped me win this tournament!” Send some love for our Futures winner Kaja Rzadkowska, who also praised her sister Lila for her contribution on the final day of the festival. Congratulations again!

🇨🇿 👱‍♀️ „Pomohla mi vyhrát tento turnaj!“ Připojte se s námi k oslavě naší vítězky turnaje Futures Kaji Rzadkowské, která v rozhovoru vyzdvihla svou sestru Lilu za její podporu v poslední den festivalu. Ještě jednou gratulujeme!

Chess Sisters Kaja&Lila","👱‍♀️ 🫶 “She helped me win this tournament!” Send some love for our Futures winner Kaja Rzadkowska, who also praised her sister Lila for her contribution on the final day of the festival. Congratulations again!

🇨🇿 👱‍♀️ „Pomohla mi vyhrát tento turnaj!“ Připojte se s námi k oslavě naší vítězky turnaje Futures Kaji Rzadkowské, která v rozhovoru vyzdvihla svou sestru Lilu za její podporu v poslední den festivalu. Ještě jednou gratulujeme!

Chess Sisters Kaja&Lila",130,"03/11/2026 09:25",mixed,https://www.facebook.com/reel/2117263502182704/,0,0,Videa,,,,,Dlouhodobě,903,690,,39,36,2,1,41,41,,,,16274.141,21.107,0,0,0
1393726489217697,100057410770738,"Prague International Chess Festival","PICF2026 - Gukesh D is returning to Prague","👑 We have our first Master and what a Master it is! A reigning World Chess Champion is coming to the 8th edition of the Prague International Chess Festival! 

The Indian prodigy Gukesh Dommaraju returns to the capital after shattering records and conquering the biggest stages in world chess. 🔥♟️

🇨🇿 👑 Máme pro vás prvního Mastera - a jakého! Na 8. ročník Pražského šachového festivalu míří úřadující mistr světa v šachu!

Indický šampion Gukesh Dommaraju se vrací do metropole poté, co překonal mnohé rekordy a ovládl ta nejvýznamější šachová klání. 🔥♟️",20,"01/07/2026 23:01",N/A,https://www.facebook.com/reel/1393862652384556/,1,0,Videa,,,,,Dlouhodobě,1985,847,,98,84,7,7,12,12,,,,11017.333,6.726,0,0,0
1392519219338424,100057410770738,"Prague International Chess Festival","✨ Welcome to the New Year, chess fans! A new year means new challenges, new battles… and new stars coming to Prague. Our next player reveal is happening very soon. Until then 👇

Who would you love to see play at the Prague International Chess Festival this year? Your move! 👀 💬

🇨🇿 ✨ Vítejte v novém roce, šachoví fanoušci! Nový rok znamená nové výzvy, nové bitvy… a nové hvězdy mířící do Prahy. Odhalení dalšího hráče proběhne už velmi brzy. Do té doby 👇

Koho byste letos nejraději viděli hrát na Pražském šachovém festivalu? Dejte nám vědět, jste na tahu! 💬 ♟️",,0,"01/06/2026 08:10",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid02X2sWqF9WMZCP2emuN5LsVCjdgvoHrChXpwx1eT3x4L8DEFaZENWRtc1yDEdKj26il,0,0,Fotky,,,,,Dlouhodobě,1349,731,,18,12,3,3,76,72,3,1,,,,,,
1434278128495866,100057410770738,"Prague International Chess Festival","PICF2026 - Opening ceremony","📹 From sharp questions to sharper signatures and then straight to the first ceremonial move ♟️✨ 
The @[100057410770738:2048:Prague International Chess Festival] is officially underway and this is just the beginning. Enjoy the highlights!👇

🇨🇿 📹 Od ostrých otázek k ještě ostřejším podpisům a pak rovnou k prvnímu slavnostnímu tahu ♟️✨
Pražský šachový festival je oficiálně zahájen a my teprve začínáme. Užijte si ty nejlepší momenty ze včerejšího dne! 👇",119,"02/25/2026 03:44",N/A,https://www.facebook.com/reel/1452214949710360/,0,0,Videa,,,,,Dlouhodobě,1389,1064,,31,26,0,5,24,24,,,,14855.75,12.762,0,0,1
1434259105164435,100057410770738,"Prague International Chess Festival","♟️🔥 The first challenge lies ahead. The hunt for a spot in the Masters is about to begin. Any favourites? Watch the main tournaments live on our channel! 🔴

🇬🇧 https://www.youtube.com/watch?v=YzoVGgaKL94

♟️🔥 První výzva je před nimi. Honba za místem v Masters právě začíná. Máte své favority? Sledujte hlavní turnaje živě na našem kanálu! 🔴
 
🇨🇿 https://www.youtube.com/watch?v=JtfkCPrwZTk",,0,"02/25/2026 03:13",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid036hDnfaBcfAQucG8BeYXAvMhS26AeWN1hFn6gVpjxjEucGnLC9yqjNP7cAUMJeHoKl,0,0,Fotky,,,,,Dlouhodobě,1077,616,,11,11,0,0,50,15,22,13,,,,,,
1434229528500726,100057410770738,"Prague International Chess Festival","✊ We are so ready, dear Masters. What’s your main course for this fine afternoon? See you at the Don Giovanni Hotel Prague! ♟️

🇨🇿 ✊ Jsme připraveni. Jaký je váš hlavní Masters chod na dnešní šachové odpoledne? Uvidíme se v hotelu Don Giovanni! ♟️",,0,"02/25/2026 02:25",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid02PtxySNLmg94GGJVb7qWyBpw3HU7YMyVkvdtjEeh9fN2XrqVzgVnZh1chbT72r7t8l,0,0,Fotky,,,,,Dlouhodobě,1609,956,,23,20,2,1,69,42,26,1,,,,,,
1434086775181668,100057410770738,"Prague International Chess Festival","Aravindh Chithambaram is seeking comeback in Prague","♟️🔝 “This place has been lucky for me.” Reigning champion Aravindh Chithambaram is looking for a comeback and Prague is ready for it!

🇨🇿 🔝 „Toto místo mi přineslo štěstí.“ Úřadující šampion Aravindh Chithambaram usiluje o comeback a Praha je na něj připravena!",132,"02/24/2026 22:29",uploaded,https://www.facebook.com/reel/3027725764085769/,1,0,Videa,,,,,Dlouhodobě,592,508,,9,9,0,0,3,3,,,,3012.804,5.782,0,0,0
1433819211875091,100057410770738,"Prague International Chess Festival","The grand opening of PICF is behind us! ♟️✨ Round 1 starts tomorrow. Join us at the Don Giovanni Hotel Prague or tune in to the live broadcast. We look forward to seeing you!

Velkolepé zahájení PICF je za námi! ♟️✨ Zítra startuje 1. kolo. Přijďte se podívat do hotelu Don Giovanni Prague a nebo sledujte živý přenos. Těšíme se na vás!",,0,"02/24/2026 14:38",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid029VqRhLF6bUzs8pYfx3FzR5oiwtHvF1GnSfgPpPh42yBcKC2bssYQxNsb13N7kEszl,0,0,Fotky,,,,,Dlouhodobě,1418,849,,18,18,0,0,41,29,12,,,,,,,
1433789368544742,100057410770738,"Prague International Chess Festival","Prague International Chess Festival přidal(a) fotky do alba: PICF 2026 - Opening ceremony",,0,"02/24/2026 13:41",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid0KBcYK5VwZLBJnD1MGnZwRSpJa3MhPCSWNoczjZHXP9S8fKtm4sFHsqPyipxzDwtfl,0,0,Fotky,,,,,Dlouhodobě,4726,2457,,46,41,0,5,442,116,326,,,,,,,
1433760415214304,100057410770738,"Prague International Chess Festival","💯 Ladies and gentlemen, #PICF class of 2026! Good luck to you all! 🤞

🇨🇿 💯 Dámy a pánové, představujeme Prague International Chess Festival, ročník 2026! Hodně štěstí vám všem!🤞",,0,"02/24/2026 12:47",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid02rqDWTXpp17JkyWVFYgcGP2bu7DYUkroyEZJsvWsstrs1Jyq2uRThqf2duhTqfjVkl,0,0,Fotky,,,,,Dlouhodobě,4518,2470,,71,68,1,2,412,88,324,,,,,,,
1433579145232431,100057410770738,"Prague International Chess Festival","Prague International Chess Festival přidal(a) fotky do alba: PICF 2026 - Press conference + signing session",,0,"02/24/2026 07:46",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid0EJm2HQNkvJbwskzem4jyiauGKFvgFZFTia2uGPS5i145EGVuRae2TxtmKci6t7iJl,0,0,Fotky,,,,,Dlouhodobě,2451,1331,,46,45,0,1,215,52,163,,,,,,,
1433542971902715,100057410770738,"Prague International Chess Festival","Gukesh Dommaraju ahead of Prague International Chess Festival 2026","🗨 ""More pressure, but it's a challenge which is pretty interesting to face."" The World Champion sat down with us ahead of the start of the @[100057410770738:2048:Prague International Chess Festival]. Will the second time be the charm in Prague for Gukesh Dommaraju?

🇨🇿 🗨 „Cítím větší tlak, ale je to výzva, které je hodně zajímavé čelit.“ Ještě před startem Pražského šachového festivalu jsme mluvili s úřadujícím mistrem světa. Vyjde to v Praze Gukeshovi napodruhé?",695,"02/24/2026 06:54",uploaded,https://www.facebook.com/reel/2378897745879104/,0,0,Videa,,,,,Dlouhodobě,1108,804,,28,26,0,2,24,24,,,,14884.945,15.586,0,0,0
1432797738643905,100057410770738,"Prague International Chess Festival","👑 A true queen’s move. We are truly honored that the FUTURES tournament is held under the patronage of the First Lady of the Czech Republic, Eva Pavlová. Thank you for supporting the young talents of the royal game! ♟️

🇨🇿 👑 Skutečný tah královnou. Je nám velkou ctí, že záštitu nad turnajem FUTURES převzala první dáma České republiky, Eva Pavlová. Děkujeme za podporu mladých talentů královské hry! ♟️",,0,"02/23/2026 09:47",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid02C2wbmZWcwwCp9Y9cM3k6khHzw7LPp6259Ddrn3dNnUJH9R7F2H7niXwZdMVoujKel,0,0,Fotky,,,,,Dlouhodobě,2452,1516,,56,55,0,1,82,62,20,,,,,,,
1432678771989135,100057410770738,"Prague International Chess Festival","🔝 The World Champion has arrived.
For the first time in 95 years, a reigning World Chess Champion will play a classical game on the territory of the former Czechoslovakia. Witness history in the making from February 25. ♟️✨

🇨🇿 🔝 Mistr světa je tady. 
Po 95 letech se na území bývalého Československa představí úřadující mistr světa v šachu. Nová historie se začne psát od 25. února. ♟️✨",,0,"02/23/2026 06:39",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid0uKNhEGyUtAyrfswMiJn5aeFMayKrJJNYqVQE9wms4owZX7yCzPiQn4Hhr4Fa3LSil,0,0,Fotky,,,,,Dlouhodobě,8556,5685,,169,159,8,2,762,534,228,,,,,,,
1432503132006699,100057410770738,"Prague International Chess Festival","🎤 Toucan on e4! The opening ceremony is just around the corner, and it’s time to introduce our host. Tomorrow’s event will be guided by the kind words and sharp wit of Mikolas Tucek, a renowned Czech journalist and podcaster.

We can’t wait for the draw and also the pairings, as the Masters and Futures take the stage together. Let the festival begin! ✨

🇨🇿 🎤 Tukan na e4! Zahajovací ceremoniál je za dveřmi a je čas představit našeho moderátora. Zítřejším večerem v Don Giovanni Hotel Prague hosty provede svými milými slovy a bystrým humorem Mikoláš Tuček, uznávaný český novinář a podcaster.

Nemůžeme se dočkat losu ani našeho oblíbeného párování kategorie Masters a Futures. Odpočítáváme poslední hodiny! ✨",,0,"02/23/2026 02:02",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid0qdYMhTCm8o5tWcAkxwBWcu7PMQEfwjh8NHRFff9SDayP47m2LyH7jRjvMPkvdEH8l,0,0,Fotky,,,,,Dlouhodobě,2137,1422,,19,18,0,1,48,43,5,,,,,,,
1431897218733957,100057410770738,"Prague International Chess Festival","🔴🎙️ We’re going LIVE in some fashion! Join us as we welcome Keti Tsatsalashvili and Alojzije Jankovic, our English-language live stream commentators for the Prague International Chess Festival!

Can’t make it to the venue? Tune in from anywhere in the world and enjoy top-level chess, expert insights, and live commentary from every critical move! Streams will be available on our website or YouTube channel! 🔝

🔴🎙️ Budeme ŽIVĚ! Připojte se k nám a přivítejte Keti Tsatsalashvili a Alojzije Jankovice, naše anglicky komentující průvodce živým přenosem z Pražského šachového festivalu!

Nemůžete dorazit přímo do Prahy? Sledujte přenos odkudkoli na světě a užijte si špičkový šach, odborné postřehy a živý komentář ke každému klíčovému tahu! Streamy budou dostupné na našem webu nebo na YouTube kanálu! 🔝",,0,"02/22/2026 07:26",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid031cnoBwn7w9fF6WjvEqHPN8npbKwoNfxFGsgttDgPyx1Lp3W1bjkjyitDKL43SwhNl,0,0,Fotky,,,,,Dlouhodobě,1882,1185,,22,21,0,1,26,21,5,,,,,,,
1431589732098039,100057410770738,"Prague International Chess Festival","🎙️ Analýzy, komentáře a špičkový šach v přímém přenosu! Kdo vás provede naším živým vysíláním? ♟️
Ty nejzajímavější partie budou v českém jazyce komentovat Richard Mládek a Lukáš Vlasák. Sehraná dvojice, která nabídne odborný pohled, souvislosti i napětí z každého tahu.

 🔴 ▶️ Sledujte živě na našem YouTube kanále: https://www.youtube.com/@prague_chess/streams

🇬🇧 🎙️ Analysis, commentary, and top-level chess live on air! Who will guide you through our live broadcast? ♟️
The most exciting games will be commented on in Czech by Richard Mládek and Lukáš Vlasák. A well-coordinated duo bringing expert insight, context, and tension with every move.

🔴 ▶️ Watch live on our YouTube channel: https://www.youtube.com/@prague_chess/streams",,0,"02/21/2026 23:40",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid0FhMenyNS4Pr56sUdr3sPvbWpYg7bCgC7NS19pyU11hzG8Qq8RRPe7kcheQwYYXNsl,0,0,Fotky,,,,,Dlouhodobě,3766,1977,,65,58,2,5,198,148,15,35,,,,,,
1431069415483404,100057410770738,"Prague International Chess Festival","Are they up for the challenge? We think they are. Ten elite competitors will battle for fame, glory, and a coveted spot in the Masters. Every move counts, but only one will earn promotion. Who will rise to the occasion? ♟️🔥

🇨🇿 Jsou připraveni na výzvu? My si myslíme, že ano. Deset elitních soupeřů se utká o slávu, prestiž a vytoužené místo v Masters. Každý tah se počítá, ale postup si vybojuje jen jeden. Kdo to bude? ♟️🔥",,0,"02/21/2026 08:44",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid02XkhXt6rHm756XzZkbs36RsRW1koYzetMX28QHCRdr9MuDSrQ2719om4nt9ipetA4l,0,0,Fotky,,,,,Dlouhodobě,1651,996,,10,10,0,0,40,28,12,,,,,,,
1430869142170098,100057410770738,"Prague International Chess Festival","🫶 All about the FUTURES. For the second year in a row, the Prague International Chess Festival proudly presents an all-female group of outstanding young talents. 

Watched closely by our ambassador Pia Cramling, these players represent the next generation of women’s chess! ♟️✨

🇨🇿 🫶 Vsazeno na budoucnost. Naše FUTURES. Už druhým rokem po sobě Pražský šachový festival s hrdostí představuje ryze ženskou skupinu výjimečných mladých talentů.

Pod bedlivým dohledem naší ambasadorky Piy Cramling tyto hráčky představují nastupující generaci ženského šachu! ♟️✨",,0,"02/21/2026 04:15",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid038E1UtLnPRUmgzhv7YKg2jujZQBumD6waQzWLx1BK2Hz5kSDiAiQx9pdTQKjGYU1yl,0,0,Fotky,,,,,Dlouhodobě,2947,1845,,29,22,4,3,100,84,16,,,,,,,
1430746288849050,100057410770738,"Prague International Chess Festival","""What was already one of the strongest tournaments of early 2026 is now something more. It's not just elite anymore. It's a super-tournament."" You're very kind World Chess. Let's see the Masters line-up again. Shall we? 👀 🔥

🇨🇿 „Co už bylo jedním z nejsilnějších turnajů na začátku roku 2026, je teď ještě mnohem víc. Už to není jen elitní turnaj. Je to superturnaj.“ Ve World Chess jsou velmi laskaví. Pojďme se tedy na soupisku Masters podívat ještě jednou. Co říkáte? 👀 🔥

https://worldchess.com/news/niemanns-last-minute-entry-turns-prague-masters-into-a-true-super-tournament ⬅",,0,"02/21/2026 00:53",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid0sZosnZRyf6SSK8vomU3AGcubiR2FFXuAgCkY9ebNij8rwQQx4xWZ6wL9WZS4NWwil,0,0,Fotky,,,,,Dlouhodobě,8919,4541,,105,84,18,3,457,383,49,25,,,,,,
1430311148892564,100057410770738,"Prague International Chess Festival","👑 The benchmark of the FUTURES field is set. Introducing Anna Hrčková 🇨🇿

Born in 2013, Anna has been playing chess since pre-school age and is a proud member of the Beskydská šachová škola. With an ELO of 2041, she enters the tournament as the top-seeded player of the category, a clear signal of her strength and consistency. All eyes on the 🔝 seed!

👑 Laťka v kategorii FUTURES je nastavena. Představujeme Annu Hrčkovou 🇨🇿

Anna (*2013) hraje šachy už od předškolního věku a je členkou Beskydské šachové školy. S ELO 2041 vstupuje do turnaje jako nejvýše nasazená hráčka kategorie, což jasně potvrzuje její sílu i herní vyrovnanost. 👀 Všechny oči se upírají na nasazenou jedničku! 🔝",,0,"02/20/2026 12:09",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid02zK7ELjPQQwjrV236axQBbvVgiiiQGVE4nHjRfFytnC3Tg3PuVPMeCMR79VX2Grp9l,0,0,Fotky,,,,,Dlouhodobě,3856,2382,,78,72,4,2,224,196,28,,,,,,,
1430177485572597,100057410770738,"Prague International Chess Festival","🇨🇿 💪 Born in 2011, Sofiia Markina represents the Czech Republic and continues to build an impressive competitive profile. 

Her achievements include silver at the Czech Championship U10, silver at the European Team Championship (G14, 2024), and gold at the Czech Rapid Championship (G14). A strong all-round player on home soil. In Prague, she can count on strong support from the fans and the audience! 📣

🇨🇿 💪 Sofiia Markina (2011) reprezentuje Českou republiku a dál si buduje velmi působivý soutěžní profil.

Mezi její úspěchy patří stříbro z Mistrovství ČR U10, stříbro z ME družstev (G14, 2024) a zlato z Mistrovství ČR v rapid šachu (G14). Silná univerzální hráčka na domácí půdě se v Praze může spolehnout na výraznou podporu fanoušků i publika! 📣",,0,"02/20/2026 08:27",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid0oZdRNvWDnQrCDizLLfumQu17M9Gq2t4PU9VSSqDEEEgd137fqrNpVYpb5rqNTfayl,0,0,Fotky,,,,,Dlouhodobě,3432,2149,,30,27,2,1,139,124,15,,,,,,,
1429795115610834,100057410770738,"Prague International Chess Festival","⭐ A German rising star joins the FUTURES lineup! It’s Lilian Schirmbeck, of course 🇩🇪

Born in 2013, WCM Lilian Schirmbeck has already made her mark on the European stage. Her standout achievements include silver at the European Youth Championship (2023) and an impressive run of three bronze medals at the European Team Championships (2023–2025). Will she add more silverware in Prague? 🏆♟️

⭐ Nadějná německá hvězda se připojuje ke kategorii FUTURES! Není to nikdo jiný než Lilian Schirmbeck 🇩🇪

Lilian (*2013), WCM, už o sobě dala výrazně vědět na evropské scéně. Mezi její největší úspěchy patří stříbro z ME mládeže (2023) a působivá série tří bronzových medailí z ME družstev (2023–2025). Přidá v Praze další cenný kov do své sbírky? 🏆♟️",,0,"02/19/2026 22:29",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid034RWm19yR3VXktkyjyUZLhqP9yT8RsVqEVh75GLKrrBhp1cuvT2NvffxXofRc5w7Kl,0,0,Fotky,,,,,Dlouhodobě,1656,764,,44,41,0,3,48,41,7,,,,,,,
1429483792308633,100057410770738,"Prague International Chess Festival","👏 Third time’s a charm! Polish talents keep shining! Greetings Bao Anh Angelina Nguyen Doan! 🇵🇱

Born in 2014, Bao Anh started playing chess at just three and a half years old and has since grown into one of the most successful young players in Poland. Her results speak for themselves: Polish Champion G8 in both classical and rapid, European Vice-Champion across multiple age groups, and a strong 6th place at the World Youth Rapid Championship (G12) in 2025. Prague awaits now! 👍

🇨🇿 👏 Do třetice všeho dobrého! Polské talenty budou v Praze zářit! Zdravíme Bao Anh Angelinu Nguyen Doan! 🇵🇱

Bao Anh (*2014) začala hrát šachy už ve třech a půl letech a od té doby se vypracovala mezi nejúspěšnější mládežnické hráčky v Polsku. Její výsledky mluví samy za sebe: mistryně Polska G8 v klasickém i rapid šachu, vicemistryně Evropy v několika věkových kategoriích a skvělé 6. místo na Mistrovství světa v rapidu G12 (2025). Teď už čeká Praha! 👍",,0,"02/19/2026 12:44",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid0udiqYKmcrDSXWf4vFPURxumDzLREbrGEAhD8ssiXK48K6f3SXpubRbb9zddi8uTrl,0,0,Fotky,,,,,Dlouhodobě,2014,1168,,33,32,0,1,35,32,3,,,,,,,
